"No.","Time","Source","Destination","Protocol","Length","Info"
"10714","128.174213","34.89.231.242","192.168.1.163","TCP","60","443  >  51195 [ACK] Seq=1 Ack=181 Win=29480 Len=0"
"10715","128.174213","34.89.231.242","192.168.1.163","TLSv1.2","1474","Server Hello"
"10716","128.174213","34.89.231.242","192.168.1.163","TCP","1474","443  >  51195 [ACK] Seq=1421 Ack=181 Win=29480 Len=1420 [TCP segment of a reassembled PDU]"
"10717","128.174213","34.89.231.242","192.168.1.163","TLSv1.2","648","Certificate, Server Key Exchange, Server Hello Done"
"10718","128.174332","192.168.1.163","34.89.231.242","TCP","54","51195  >  443 [ACK] Seq=181 Ack=3435 Win=65320 Len=0"
"10719","128.175756","192.168.1.163","34.89.231.242","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"10720","128.211879","34.89.231.242","192.168.1.163","TLSv1.2","312","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"10721","128.213514","192.168.1.163","34.89.231.242","TLSv1.2","1474","Application Data"
"10722","128.213514","192.168.1.163","34.89.231.242","TLSv1.2","735","Application Data"
"10723","128.249489","34.89.231.242","192.168.1.163","TCP","60","443  >  51195 [ACK] Seq=3693 Ack=2375 Win=32660 Len=0"
"10724","128.249489","34.89.231.242","192.168.1.163","TLSv1.2","310","Application Data"
"10725","128.263629","192.168.1.163","34.89.231.242","TCP","54","51195  >  443 [RST, ACK] Seq=2375 Ack=3949 Win=0 Len=0"
"10726","128.477813","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.16? Tell 192.168.1.1"
"10727","128.540723","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10728","129.501981","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.128? Tell 192.168.1.1"
"10729","129.538786","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10730","129.574603","192.168.1.163","52.33.112.155","TCP","55","[TCP Keep-Alive] 51171  >  443 [ACK] Seq=2023 Ack=4296 Win=131328 Len=1"
"10731","129.765307","52.33.112.155","192.168.1.163","TCP","66","[TCP Keep-Alive ACK] 443  >  51171 [ACK] Seq=4296 Ack=2024 Win=30720 Len=0 SLE=2023 SRE=2024"
"10732","129.910666","192.168.1.163","157.240.231.16","TLSv1.3","83","Application Data"
"10733","129.910758","192.168.1.163","157.240.231.15","TLSv1.2","86","Application Data"
"10734","129.916154","157.240.231.16","192.168.1.163","TCP","60","443  >  51170 [ACK] Seq=800 Ack=2568 Win=73728 Len=0"
"10735","129.955365","157.240.231.15","192.168.1.163","TLSv1.2","82","Application Data"
"10736","130.000686","192.168.1.163","157.240.231.15","TCP","54","55966  >  443 [ACK] Seq=517 Ack=440 Win=511 Len=0"
"10737","130.017801","157.240.231.16","192.168.1.163","TLSv1.3","79","Application Data"
"10738","130.064634","192.168.1.163","157.240.231.16","TCP","54","51170  >  443 [ACK] Seq=2568 Ack=825 Win=131328 Len=0"
"10739","130.525643","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.17? Tell 192.168.1.1"
"10740","130.540127","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10741","131.538092","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10742","131.927464","192.168.1.163","157.240.231.16","TLSv1.2","83","Application Data"
"10743","131.933569","157.240.231.16","192.168.1.163","TCP","60","443  >  50992 [ACK] Seq=426 Ack=1362 Win=515 Len=0"
"10744","132.036294","157.240.231.16","192.168.1.163","TLSv1.2","79","Application Data"
"10745","132.082088","192.168.1.163","157.240.231.16","TCP","54","50992  >  443 [ACK] Seq=1362 Ack=451 Win=516 Len=0"
"10746","132.082093","192.168.1.163","108.139.246.176","TCP","55","[TCP Keep-Alive] 51152  >  443 [ACK] Seq=1148 Ack=6912 Win=131328 Len=1"
"10747","132.098847","108.139.246.176","192.168.1.163","TCP","66","[TCP Keep-Alive ACK] 443  >  51152 [ACK] Seq=6912 Ack=1149 Win=68096 Len=0 SLE=1148 SRE=1149"
"10748","132.543500","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10749","132.727387","192.168.1.163","157.240.231.60","TLSv1.2","129","Application Data"
"10750","132.733926","157.240.231.60","192.168.1.163","TCP","60","443  >  55965 [ACK] Seq=537 Ack=938 Win=1178 Len=0"
"10751","132.847383","157.240.231.60","192.168.1.163","TLSv1.2","126","Application Data"
"10752","132.896278","192.168.1.163","157.240.231.60","TCP","54","55965  >  443 [ACK] Seq=938 Ack=609 Win=511 Len=0"
"10753","132.943794","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"10754","132.943794","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"10755","132.943794","192.168.1.69","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"10756","132.945707","192.168.1.69","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"10757","133.047089","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"10758","133.047089","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"10759","133.047089","192.168.1.69","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"10760","133.048635","192.168.1.69","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"10761","133.291823","192.99.44.195","192.168.1.163","TLSv1.2","78","Application Data"
"10762","133.292656","192.168.1.163","192.99.44.195","TLSv1.2","82","Application Data"
"10763","133.403846","192.99.44.195","192.168.1.163","TCP","60","443  >  50117 [ACK] Seq=97 Ack=113 Win=879 Len=0"
"10764","133.542826","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10765","134.006952","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.69? Tell 192.168.1.1"
"10766","134.007932","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.136? Tell 192.168.1.1"
"10767","134.007932","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.147? Tell 192.168.1.1"
"10768","134.539858","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10769","135.542499","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10770","135.946798","192.168.1.163","192.168.1.1","DNS","91","Standard query 0x0b04 A browser.pipe.aria.microsoft.com"
"10771","135.950250","192.168.1.163","52.182.143.208","TCP","1494","51169  >  443 [ACK] Seq=4342 Ack=6816 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"10772","135.950250","192.168.1.163","52.182.143.208","TLSv1.2","395","Application Data"
"10773","135.974214","192.168.1.163","192.168.1.1","DNS","91","Standard query 0x0b04 A browser.pipe.aria.microsoft.com"
"10774","136.008618","192.168.1.1","192.168.1.163","DNS","215","Standard query response 0x0b04 A browser.pipe.aria.microsoft.com CNAME browser.events.data.trafficmanager.net CNAME onedscolprdcus14.centralus.cloudapp.azure.com A 104.208.16.90"
"10775","136.010427","192.168.1.163","192.168.1.1","DNS","105","Standard query 0x879f A onedscolprdcus14.centralus.cloudapp.azure.com"
"10776","136.013597","192.168.1.1","192.168.1.163","DNS","218","Standard query response 0x0b04 A browser.pipe.aria.microsoft.com CNAME browser.events.data.trafficmanager.net CNAME onedscolprdcus14.centralus.cloudapp.azure.com A 104.208.16.90"
"10777","136.013597","192.168.1.1","192.168.1.163","DNS","121","Standard query response 0x879f A onedscolprdcus14.centralus.cloudapp.azure.com A 104.208.16.90"
"10778","136.014909","192.168.1.163","192.168.1.1","DNS","105","Standard query 0xcfd5 AAAA onedscolprdcus14.centralus.cloudapp.azure.com"
"10779","136.021654","192.168.1.1","192.168.1.163","DNS","176","Standard query response 0xcfd5 AAAA onedscolprdcus14.centralus.cloudapp.azure.com SOA ns1-201.azure-dns.com"
"10780","136.055145","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.163? Tell 192.168.1.1"
"10781","136.055233","IntelCor_bf:bd:4b","Technico_a3:f2:0e","ARP","42","192.168.1.163 is at 14:4f:8a:bf:bd:4b"
"10782","136.055448","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.232? Tell 192.168.1.1"
"10783","136.153431","52.182.143.208","192.168.1.163","TCP","60","443  >  51169 [ACK] Seq=6816 Ack=6123 Win=525568 Len=0"
"10784","136.153431","52.182.143.208","192.168.1.163","TLSv1.2","525","Application Data"
"10785","136.206919","192.168.1.163","52.182.143.208","TCP","54","51169  >  443 [ACK] Seq=6123 Ack=7287 Win=131328 Len=0"
"10786","136.539138","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10787","136.988802","192.168.1.163","157.240.231.15","TLSv1.2","86","Application Data"
"10788","136.996618","157.240.231.15","192.168.1.163","TCP","60","443  >  51196 [ACK] Seq=523 Ack=449 Win=279 Len=0"
"10789","137.055175","157.240.231.15","192.168.1.163","TLSv1.2","82","Application Data"
"10790","137.079579","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.23? Tell 192.168.1.1"
"10791","137.096762","192.168.1.163","157.240.231.15","TCP","54","51196  >  443 [ACK] Seq=449 Ack=551 Win=514 Len=0"
"10792","137.387136","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"10793","137.387136","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"10794","137.388301","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"10795","137.388301","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"10796","137.388301","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"10797","137.389628","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"10798","137.487400","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"10799","137.487400","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"10800","137.487400","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"10801","137.489379","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"10802","137.489379","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"10803","137.489379","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"10804","137.542294","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10805","138.441540","192.168.1.163","23.96.225.71","TLSv1.2","255","Application Data"
"10806","138.539849","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10807","138.574144","23.96.225.71","192.168.1.163","TLSv1.2","108","Application Data"
"10808","138.574661","192.168.1.163","23.96.225.71","TCP","1494","51159  >  443 [ACK] Seq=36094 Ack=6050 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"10809","138.574661","192.168.1.163","23.96.225.71","TCP","1494","51159  >  443 [ACK] Seq=37534 Ack=6050 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"10810","138.574661","192.168.1.163","23.96.225.71","TCP","1494","51159  >  443 [ACK] Seq=38974 Ack=6050 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"10811","138.574661","192.168.1.163","23.96.225.71","TCP","1494","51159  >  443 [ACK] Seq=40414 Ack=6050 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"10812","138.574661","192.168.1.163","23.96.225.71","TCP","1494","51159  >  443 [ACK] Seq=41854 Ack=6050 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"10813","138.574661","192.168.1.163","23.96.225.71","TCP","1494","51159  >  443 [ACK] Seq=43294 Ack=6050 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"10814","138.574661","192.168.1.163","23.96.225.71","TCP","1494","51159  >  443 [ACK] Seq=44734 Ack=6050 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"10815","138.574661","192.168.1.163","23.96.225.71","TCP","1494","51159  >  443 [ACK] Seq=46174 Ack=6050 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"10816","138.574661","192.168.1.163","23.96.225.71","TCP","1494","51159  >  443 [ACK] Seq=47614 Ack=6050 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"10817","138.574661","192.168.1.163","23.96.225.71","TCP","1494","51159  >  443 [ACK] Seq=49054 Ack=6050 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"10818","138.574661","192.168.1.163","23.96.225.71","TCP","1494","51159  >  443 [ACK] Seq=50494 Ack=6050 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"10819","138.574661","192.168.1.163","23.96.225.71","TLSv1.2","598","Application Data"
"10820","138.574782","192.168.1.163","23.96.225.71","TCP","1494","51159  >  443 [ACK] Seq=52478 Ack=6050 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"10821","138.574782","192.168.1.163","23.96.225.71","TCP","1494","51159  >  443 [ACK] Seq=53918 Ack=6050 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"10822","138.574782","192.168.1.163","23.96.225.71","TCP","1494","51159  >  443 [ACK] Seq=55358 Ack=6050 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"10823","138.574782","192.168.1.163","23.96.225.71","TCP","1494","51159  >  443 [ACK] Seq=56798 Ack=6050 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"10824","138.574782","192.168.1.163","23.96.225.71","TLSv1.2","1448","Application Data"
"10825","138.706652","23.96.225.71","192.168.1.163","TCP","60","443  >  51159 [ACK] Seq=6050 Ack=38974 Win=525568 Len=0"
"10826","138.706652","23.96.225.71","192.168.1.163","TCP","60","443  >  51159 [ACK] Seq=6050 Ack=41854 Win=525568 Len=0"
"10827","138.706652","23.96.225.71","192.168.1.163","TCP","60","443  >  51159 [ACK] Seq=6050 Ack=46174 Win=525568 Len=0"
"10828","138.706652","23.96.225.71","192.168.1.163","TCP","60","443  >  51159 [ACK] Seq=6050 Ack=49054 Win=525568 Len=0"
"10829","138.706652","23.96.225.71","192.168.1.163","TCP","60","443  >  51159 [ACK] Seq=6050 Ack=52478 Win=525568 Len=0"
"10830","138.706652","23.96.225.71","192.168.1.163","TCP","60","443  >  51159 [ACK] Seq=6050 Ack=55358 Win=525568 Len=0"
"10831","138.706652","23.96.225.71","192.168.1.163","TCP","60","443  >  51159 [ACK] Seq=6050 Ack=58238 Win=525568 Len=0"
"10832","138.748564","23.96.225.71","192.168.1.163","TCP","60","443  >  51159 [ACK] Seq=6050 Ack=59632 Win=524032 Len=0"
"10833","138.833582","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"10834","138.833582","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"10835","138.833582","192.168.1.69","239.255.255.250","SSDP","493","NOTIFY * HTTP/1.1 "
"10836","138.835764","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"10837","138.835764","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"10838","138.835764","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"10839","138.847544","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"10840","138.847544","192.168.1.69","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"10841","138.858413","23.96.225.71","192.168.1.163","TLSv1.2","351","Application Data"
"10842","138.901881","192.168.1.163","23.96.225.71","TCP","54","51159  >  443 [ACK] Seq=59632 Ack=6347 Win=131584 Len=0"
"10843","138.922515","192.168.1.16","224.0.0.251","MDNS","266","Standard query response 0x0000 PTR, cache flush iPhone-di-Alessandro.local PTR, cache flush iPhone-di-Alessandro.local NSEC, cache flush A.6.3.4.1.A.F.C.4.D.D.C.D.7.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 16.1.168.192.in-addr.arpa OPT"
"10844","138.923658","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","286","Standard query response 0x0000 PTR, cache flush iPhone-di-Alessandro.local PTR, cache flush iPhone-di-Alessandro.local NSEC, cache flush A.6.3.4.1.A.F.C.4.D.D.C.D.7.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 16.1.168.192.in-addr.arpa OPT"
"10845","138.934359","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"10846","138.934359","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"10847","138.934359","192.168.1.69","239.255.255.250","SSDP","493","NOTIFY * HTTP/1.1 "
"10848","138.936268","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"10849","138.936268","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"10850","138.936268","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"10851","138.936268","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"10852","138.938267","192.168.1.69","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"10853","139.127096","192.168.1.16","224.0.0.251","IGMPv2","46","Membership Report group 224.0.0.251"
"10854","139.127797","192.168.1.16","224.0.0.251","MDNS","154","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"10855","139.127797","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","174","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"10856","139.332627","192.168.1.16","224.0.0.251","MDNS","219","Standard query 0x0000 ANY iPhone di Alessandro._rdlink._tcp.local, ""QU"" question ANY iPhone-di-Alessandro.local, ""QU"" question SRV 0 0 49154 iPhone-di-Alessandro.local AAAA fe80::187d:cdd4:cfa1:436a A 192.168.1.16 OPT"
"10857","139.332627","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","239","Standard query 0x0000 ANY iPhone di Alessandro._rdlink._tcp.local, ""QU"" question ANY iPhone-di-Alessandro.local, ""QU"" question SRV 0 0 49154 iPhone-di-Alessandro.local AAAA fe80::187d:cdd4:cfa1:436a A 192.168.1.16 OPT"
"10858","139.538860","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10859","139.741885","192.168.1.16","224.0.0.251","MDNS","219","Standard query 0x0000 ANY iPhone di Alessandro._rdlink._tcp.local, ""QM"" question ANY iPhone-di-Alessandro.local, ""QM"" question SRV 0 0 49154 iPhone-di-Alessandro.local AAAA fe80::187d:cdd4:cfa1:436a A 192.168.1.16 OPT"
"10860","139.743002","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","239","Standard query 0x0000 ANY iPhone di Alessandro._rdlink._tcp.local, ""QM"" question ANY iPhone-di-Alessandro.local, ""QM"" question SRV 0 0 49154 iPhone-di-Alessandro.local AAAA fe80::187d:cdd4:cfa1:436a A 192.168.1.16 OPT"
"10861","139.777361","192.168.1.163","52.33.112.155","TCP","55","[TCP Keep-Alive] 51171  >  443 [ACK] Seq=2023 Ack=4296 Win=131328 Len=1"
"10862","139.947119","192.168.1.16","224.0.0.251","MDNS","219","Standard query 0x0000 ANY iPhone di Alessandro._rdlink._tcp.local, ""QM"" question ANY iPhone-di-Alessandro.local, ""QM"" question SRV 0 0 49154 iPhone-di-Alessandro.local AAAA fe80::187d:cdd4:cfa1:436a A 192.168.1.16 OPT"
"10863","139.948906","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","239","Standard query 0x0000 ANY iPhone di Alessandro._rdlink._tcp.local, ""QM"" question ANY iPhone-di-Alessandro.local, ""QM"" question SRV 0 0 49154 iPhone-di-Alessandro.local AAAA fe80::187d:cdd4:cfa1:436a A 192.168.1.16 OPT"
"10864","139.948906","192.168.1.16","224.0.0.251","MDNS","266","Standard query response 0x0000 PTR, cache flush iPhone-di-Alessandro.local PTR, cache flush iPhone-di-Alessandro.local NSEC, cache flush A.6.3.4.1.A.F.C.4.D.D.C.D.7.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 16.1.168.192.in-addr.arpa OPT"
